date,campaign_id,campaign_name,channel,region,device,impressions,clicks,visits,unique_visitors,pageviews,bounce_rate,avg_page_load_time_ms,step1_landing,step2_product_view,step3_add_to_cart,step4_checkout_start,step5_purchase,conversions,revenue,spend,roas,anomaly_flag,anomaly_type
2025-01-01,C04,Campaign 4,Display,EU,Desktop,15772,1008,996,917,2327,0.48119716234971144,2096.850996428757,996,568,286,154,113,113,7770.637875420288,1420.0514911571217,5.472081768731092,0,
2025-01-01,C04,Campaign 4,Display,APAC,Desktop,14866,818,777,677,1593,0.3323844298393634,972.8581094256031,777,434,236,144,96,96,6879.097233081399,253.05636431248118,27.184051473160718,0,
2025-01-01,C05,Campaign 5,Search,US,iOS,18616,1286,1213,1066,1552,0.4163459859142527,1567.2648672331916,1213,710,445,317,287,287,22236.173207388718,450.6606692641342,49.34127764842953,0,
2025-01-01,C05,Campaign 5,Search,UK,iOS,19441,248,231,202,580,0.3775075858499439,2107.5589452897893,231,133,75,46,39,39,4500.729197581658,378.53947898641115,11.889722069763893,0,
2025-01-01,C05,Campaign 5,Search,EU,iOS,23404,213,202,188,533,0.296379998261901,1906.9627929421856,202,137,71,61,45,45,2344.864936891726,335.4209618024445,6.990812155242699,0,
2025-01-01,C05,Campaign 5,Search,APAC,iOS,15341,848,864,777,1252,0.3861306161319677,1370.040377076352,864,624,319,265,250,250,25500.3157279839,1256.1424298912627,20.30049707833794,0,
2025-01-01,C05,Campaign 5,Search,US,Android,20703,841,909,874,1444,0.4568644533193195,1743.6662548776571,909,472,214,179,132,132,3664.5133104550196,1027.96138669056,3.564835564741035,0,
2025-01-01,C05,Campaign 5,Search,UK,Android,18716,956,946,866,2428,0.3437383468957268,1661.7561941213205,946,622,313,177,146,146,3573.765377368156,1525.0509640792015,2.3433743930819593,0,
2025-01-01,C05,Campaign 5,Search,EU,Android,21680,751,676,592,1774,0.28075894521791944,1883.3421183837117,676,509,260,217,174,174,13218.578940180154,359.6844017410257,36.750492587937096,0,
2025-01-01,C05,Campaign 5,Search,APAC,Android,12403,927,932,770,1284,0.20861621175115388,1219.6106950235649,932,553,198,137,88,88,9112.226080164482,861.8086106712555,10.573375535279284,0,
2025-01-01,C05,Campaign 5,Search,US,Desktop,15100,633,638,521,1462,0.3485357212782808,1958.897843696581,638,420,154,92,82,82,4560.722306364272,1079.6355933023265,4.224316366241873,0,
2025-01-01,C05,Campaign 5,Search,UK,Desktop,13780,311,294,284,641,0.37346096825974373,1326.79400266715,294,235,84,69,46,46,4518.986315516401,481.6713479542912,9.38188732775784,0,
2025-01-01,C05,Campaign 5,Search,EU,Desktop,13164,424,443,367,1211,0.39190081739565436,1908.568597520377,443,239,128,94,68,68,4477.571687070953,154.57711081932638,28.966589318029442,0,
2025-01-01,C05,Campaign 5,Search,APAC,Desktop,12221,564,560,451,1649,0.3515024243453159,2061.4847521024776,560,295,177,123,86,86,5946.196326745588,670.1194466147593,8.873337965020971,0,
2025-01-01,C05,Campaign 5,Social,US,iOS,18622,757,736,695,2068,0.17403114251995566,1115.0242169742746,736,500,268,220,168,168,20094.86555394261,303.63396197530363,66.18121840921421,0,
2025-01-01,C05,Campaign 5,Social,UK,iOS,11645,647,622,529,780,0.42083671671202705,2115.6536100586713,622,484,151,128,100,100,8325.44109965828,902.952857805425,9.2202389390436,0,
2025-01-01,C05,Campaign 5,Social,EU,iOS,18442,579,531,425,679,0.4467412888774991,1224.1743786495263,531,276,83,72,63,63,6357.8539781758955,1044.238814376596,6.088505704484365,0,
2025-01-01,C05,Campaign 5,Social,APAC,iOS,13734,234,223,209,277,0.3876257848422632,1057.6648916198706,223,153,81,63,37,37,1113.4824399168294,415.8660235566439,2.6775027937937934,0,
2025-01-01,C05,Campaign 5,Social,US,Android,17539,325,323,267,800,0.2618670467696478,2054.517267375444,323,245,112,69,45,45,2097.7560563199186,109.66987397615888,19.12791526300057,0,
2025-01-01,C05,Campaign 5,Social,UK,Android,13515,965,874,736,1703,0.29386339215001,2033.4353879893088,874,625,404,275,244,244,18413.639292056334,1334.6475182312247,13.796630975989432,0,
2025-01-01,C05,Campaign 5,Social,EU,Android,14870,631,604,551,855,0.36810407478574936,1970.9823699980466,604,374,135,115,102,102,9401.55983771523,480.5885177580397,19.562597711601178,0,
2025-01-01,C05,Campaign 5,Social,APAC,Android,10998,177,184,169,517,0.27263454052223435,2775.107835223892,184,110,74,39,36,36,3696.172775751666,92.19591429279252,40.090418367277,0,
2025-01-01,C05,Campaign 5,Social,US,Desktop,13047,914,994,879,1867,0.3647850616611348,1984.1678917760191,994,531,168,121,111,111,11591.160596704583,1324.332228456286,8.752456783609256,0,
2025-01-01,C05,Campaign 5,Social,UK,Desktop,8705,260,248,204,599,0.5292907655216584,1635.8874256116012,248,198,67,46,33,33,3517.206545233772,288.37773710715186,12.196525919498743,0,
2025-01-01,C05,Campaign 5,Social,EU,Desktop,9664,507,543,454,1191,0.4797280079813057,1551.3491303856388,543,331,214,169,139,139,13847.744278323675,801.9924538047727,17.2666765287228,0,
2025-01-01,C05,Campaign 5,Social,APAC,Desktop,7249,224,234,232,302,0.3225271120329626,2585.8780191875635,234,157,52,26,21,21,2148.9498026235074,364.9914395424739,5.887671791199462,0,
2025-01-01,C05,Campaign 5,Display,US,iOS,13864,216,233,225,577,0.2812729646108744,2278.134447201126,233,179,72,56,50,50,1208.284091913412,210.81619122619568,5.731457744708902,0,
2025-01-01,C05,Campaign 5,Display,UK,iOS,12044,511,473,459,1057,0.33466352688822903,1523.3529720724396,473,288,107,72,51,51,2763.198898010131,795.2923707503998,3.4744441159455723,0,
2025-01-01,C05,Campaign 5,Display,EU,iOS,10905,610,629,572,1750,0.3915891881609815,2577.441219273268,629,471,255,157,105,105,3699.4417494581276,1115.7350554103075,3.3156991272427767,0,
2025-01-01,C05,Campaign 5,Display,APAC,iOS,10339,801,730,682,1641,0.5201148471178567,1973.1906730910925,730,506,265,214,143,143,13236.468963924146,1084.1925659204376,12.208595945026515,0,
2025-01-01,C05,Campaign 5,Display,US,Android,14205,994,1089,986,3083,0.38507060641027224,1387.3131952265758,1089,809,549,348,297,297,21942.746368476684,400.65075926711796,54.76776434572343,0,
2025-01-01,C05,Campaign 5,Display,UK,Android,10555,659,623,503,1213,0.43284666300983776,1485.7281613552016,623,377,256,226,184,184,20767.349281073846,1050.0851221595894,19.77682460481301,0,
2025-01-01,C05,Campaign 5,Display,EU,Android,11243,258,276,247,777,0.2829048381036885,1961.1286884331907,276,220,112,73,60,60,1853.3598838862345,356.5858504660212,5.19751381459495,0,
2025-01-01,C05,Campaign 5,Display,APAC,Android,8577,324,351,293,556,0.3928113148364256,2103.755175723663,351,212,122,80,74,74,8636.189842552658,313.5508117157863,27.543190831796696,0,
2025-01-01,C05,Campaign 5,Display,US,Desktop,10889,708,702,671,2055,0.39498532964986066,1966.9053791432743,702,478,303,246,180,180,13535.825438172978,1181.0008576267967,11.461317196139056,0,
2025-01-01,C05,Campaign 5,Display,UK,Desktop,6244,405,429,364,704,0.4207088962762459,1712.8905670432453,429,214,141,79,74,74,8545.867748484663,462.08386803359855,18.494191941501157,0,
2025-01-01,C05,Campaign 5,Display,EU,Desktop,8627,409,370,300,739,0.41262697317903135,1224.0903147559661,370,295,134,97,72,72,7540.356007597387,750.0249713272941,10.053473278700936,0,
2025-01-01,C05,Campaign 5,Display,APAC,Desktop,7684,563,591,499,1726,0.385313719959274,1454.0197393476694,591,335,158,124,98,98,6149.517947015495,481.238512245005,12.778524142483205,0,
2025-01-01,C06,Campaign 6,Search,US,iOS,41512,1646,1752,1713,3819,0.2974952487015787,1482.9222871255688,1752,1031,554,284,233,233,13149.453755377805,1319.9456117265167,9.962117861945874,0,
2025-01-01,C06,Campaign 6,Search,UK,iOS,44606,1820,1655,1564,4291,0.43468034403609423,1607.8490036078713,1655,1083,525,272,190,190,21489.189446820696,1758.303342399149,12.22154842605223,0,
2025-01-01,C06,Campaign 6,Search,EU,iOS,44382,2165,2105,1988,3285,0.4295985335033883,1734.98954874804,2105,1085,408,254,217,217,18241.79236381613,2180.3815408135174,8.366330397848614,0,
2025-01-01,C06,Campaign 6,Search,APAC,iOS,37398,1975,1827,1584,5479,0.2398616237997096,1614.3115610267096,1827,1331,688,385,282,282,17328.04597820948,3123.4832196611515,5.547667382727063,0,
2025-01-01,C06,Campaign 6,Search,US,Android,35215,1044,1070,959,1980,0.3615675602637187,1996.5900254727762,1070,576,301,244,206,206,7665.0381234823435,2039.0510142963756,3.759120330850257,0,
2025-01-01,C06,Campaign 6,Search,UK,Android,34141,729,773,637,1101,0.3165776162054576,2176.895260598945,773,393,126,70,47,47,4066.1871129205056,413.67445880626576,9.82943719719666,0,
2025-01-01,C06,Campaign 6,Search,EU,Android,33234,2155,2176,1876,4501,0.15519490481817408,1857.6372190429913,2176,1679,514,417,268,268,26734.269262396945,2902.8933030816684,9.209525280869347,0,
2025-01-01,C06,Campaign 6,Search,APAC,Android,34686,597,621,563,1349,0.20773192261876952,1538.0216156789238,621,400,138,122,103,103,11870.411301884822,409.2056203266797,29.008426845184477,0,
2025-01-01,C06,Campaign 6,Search,US,Desktop,39028,2629,2532,2439,5324,0.33358814168017054,1611.8364429874316,2532,1976,1265,1129,925,925,41394.68176548811,1516.3693015208073,27.29854905660005,0,
2025-01-01,C06,Campaign 6,Search,UK,Desktop,23714,283,277,273,547,0.3711715204097031,2179.248575640258,277,159,70,37,26,26,2281.6064583091884,119.59264680835126,19.078150030122604,0,
2025-01-01,C06,Campaign 6,Search,EU,Desktop,26904,1054,1103,908,2874,0.3878698003220768,2334.262358857825,1103,879,378,331,304,304,6429.012056381086,1122.7187921375662,5.726288810166582,0,
2025-01-01,C06,Campaign 6,Search,APAC,Desktop,28247,478,483,404,1085,0.3577008621122706,1222.4441690144347,483,252,136,96,82,82,6811.743863502038,590.0100538080928,11.54513184908817,0,
2025-01-01,C06,Campaign 6,Social,US,iOS,41667,874,948,771,1871,0.3179152919900491,2548.2653504769874,948,500,260,196,165,165,9458.786938635521,1099.685984954535,8.601352629793297,0,
2025-01-01,C06,Campaign 6,Social,UK,iOS,30371,1755,1667,1334,2522,0.3392888858747427,1397.2082106213436,1667,1139,438,383,230,230,22362.923348802888,2391.7984298940746,9.349836118837686,0,
2025-01-01,C06,Campaign 6,Social,EU,iOS,33092,469,509,462,1471,0.40779103426625335,1442.1869243454446,509,348,207,121,100,100,6980.40393056869,732.954352492806,9.52365438151512,0,
2025-01-01,C06,Campaign 6,Social,APAC,iOS,25234,1764,1891,1821,4014,0.37110813608591475,1190.2338647516092,1891,1325,768,446,369,369,37577.837003161345,679.1957081711513,55.326964748269674,0,
2025-01-01,C06,Campaign 6,Social,US,Android,40592,511,467,458,858,0.23743008039522973,1651.2507356578374,467,317,170,110,78,78,8462.721603808584,486.2590189771803,17.403731907347375,0,
2025-01-01,C06,Campaign 6,Social,UK,Android,27811,807,809,688,2409,0.42820544257292364,1498.8620922457103,809,508,194,159,113,113,12036.684825595265,1497.7413319887614,8.036557827787572,0,
2025-01-01,C06,Campaign 6,Social,EU,Android,35884,437,469,435,1266,0.6108392864553138,1778.8415978335981,469,254,155,103,79,79,7782.27194135609,575.9822477190153,13.511305204587764,0,
2025-01-01,C06,Campaign 6,Social,APAC,Android,21481,1108,1003,844,1710,0.40898330532376415,1736.5533291794713,1003,535,271,220,204,204,19314.243446487846,1689.6572674266035,11.430864601259634,0,
2025-01-01,C06,Campaign 6,Social,US,Desktop,30649,1242,1347,1197,2958,0.41859787984009883,1453.3521565343472,1347,704,456,379,256,256,25838.704596102718,2032.915717586012,12.710170113094957,0,
2025-01-01,C06,Campaign 6,Social,UK,Desktop,22834,833,802,786,1074,0.3120241784290353,2213.247406159936,802,526,324,276,198,198,13104.500929247184,836.8961993870596,15.658454344570908,0,
2025-01-01,C06,Campaign 6,Social,EU,Desktop,19648,615,642,563,1335,0.47758842789585654,1613.3800273063775,642,487,249,203,142,142,10527.448464233215,545.4379165619562,19.300910597837774,0,
2025-01-01,C06,Campaign 6,Social,APAC,Desktop,18325,1149,1179,1080,1666,0.2964491157783092,1391.8381744671053,1179,648,257,156,111,111,10538.234026092865,1461.8161077813782,7.20900116642367,0,
2025-01-01,C06,Campaign 6,Display,US,iOS,34695,1393,1463,1229,2618,0.5289039696678592,2353.788975272155,1463,741,502,390,301,301,34107.12975569008,1457.7222080704869,23.39755103329047,0,
2025-01-01,C06,Campaign 6,Display,UK,iOS,27702,1226,1269,1211,3696,0.3929852526035363,2333.7401303797196,1269,960,546,362,329,329,13880.52515980587,1857.255345164763,7.473676248095269,0,
2025-01-01,C06,Campaign 6,Display,EU,iOS,30131,1860,1847,1800,2892,0.31898574531166146,1530.6105909396838,1847,1218,614,508,376,376,25731.350428560727,600.268614466209,42.866393158740145,0,
2025-01-01,C06,Campaign 6,Display,APAC,iOS,19598,1067,1004,811,2070,0.39575024529426844,1500.4865645423934,1004,757,392,349,264,264,18832.92074993777,2114.442083903963,8.90680378209553,0,
2025-01-01,C06,Campaign 6,Display,US,Android,23334,1739,1589,1502,3646,0.27919202334662874,2382.831450214627,1589,970,308,197,182,182,10541.92297668417,2979.4723499040097,3.5381845302319395,0,
2025-01-01,C06,Campaign 6,Display,UK,Android,23776,904,832,673,1868,0.46483486286714815,916.2593576706624,832,546,240,185,160,160,3434.0521420428113,589.6899662848122,5.823487490686269,0,
2025-01-01,C06,Campaign 6,Display,EU,Android,25534,981,959,797,1596,0.24906807153285876,2595.9236416974095,959,702,450,322,278,278,14091.945466809046,986.3474959227103,14.28699877584855,0,
2025-01-01,C06,Campaign 6,Display,APAC,Android,19856,769,784,762,2166,0.4254054838828951,2144.1824193688813,784,523,279,154,116,116,7549.00489308182,1483.7442205684367,5.087807445807421,0,
2025-01-01,C06,Campaign 6,Display,US,Desktop,19771,964,1011,854,2175,0.3383170715406561,2316.1507005032904,1011,589,330,273,169,169,16507.75916958214,1635.7166325377507,10.092065362183787,0,
2025-01-01,C06,Campaign 6,Display,UK,Desktop,16015,1203,1134,1012,1899,0.4248313643038502,1718.3626811937652,1134,847,467,393,343,343,21574.183162142544,772.0983424573427,27.94227364027075,0,
2025-01-01,C06,Campaign 6,Display,EU,Desktop,18402,1127,1035,982,2756,0.545956783916648,1329.4786972306924,1035,611,261,230,209,209,21927.841214985616,1115.9780108887373,19.648990393209292,0,
2025-01-01,C06,Campaign 6,Display,APAC,Desktop,11464,191,172,169,425,0.28835456684910554,1639.7057723250437,172,112,33,28,20,20,1204.6699104746656,184.12574438180468,6.542647876424342,0,
2025-01-01,C07,Campaign 7,Search,US,iOS,45260,2838,2775,2347,6311,0.3794119434393137,959.9893969393504,2775,1563,1091,973,804,804,80754.89039806886,4301.4722381293395,18.773779284738154,0,
2025-01-01,C07,Campaign 7,Search,UK,iOS,31395,430,445,389,1288,0.3501103720806388,1289.2908191475653,445,314,181,137,95,95,3383.9624025229086,593.8723789103257,5.6981306467426815,0,
2025-01-01,C07,Campaign 7,Search,EU,iOS,35404,828,855,827,1287,0.47433283365718193,2141.5903906208896,855,642,398,351,276,276,19002.47946141339,814.0964225661916,23.341804403849174,0,
2025-01-01,C07,Campaign 7,Search,APAC,iOS,22815,1106,1124,1032,2066,0.2854051678824308,1740.3979202544538,1124,766,499,425,353,353,14516.483650994465,1954.4066423209513,7.427565654277274,0,
2025-01-01,C07,Campaign 7,Search,US,Android,39310,881,934,933,1171,0.3702532190430385,2128.1376050449826,934,739,359,301,187,187,10009.71823646413,364.67066858998714,27.44865188957226,0,
2025-01-01,C07,Campaign 7,Search,UK,Android,32420,2152,1967,1656,3172,0.2116081734618522,1707.6358985273778,1967,1043,382,213,200,200,19185.85013836947,4186.058544542166,4.583273247189583,0,
2025-01-01,C07,Campaign 7,Search,EU,Android,29907,863,828,700,1186,0.2884003147042034,1281.5533343000423,828,581,188,109,96,96,3330.4504664041997,761.5946944631914,4.372995886941756,0,
2025-01-01,C07,Campaign 7,Search,APAC,Android,27312,552,530,483,1402,0.3689134289887946,1374.7928033692015,530,345,123,92,64,64,4402.13963868168,242.80434910159485,18.130398631532437,0,
2025-01-01,C07,Campaign 7,Search,US,Desktop,26056,814,800,713,2004,0.49660456347833615,2125.6607048473065,800,586,377,235,185,185,19241.999451125197,1613.4024750294452,11.926348043301486,0,
2025-01-01,C07,Campaign 7,Search,UK,Desktop,24488,868,909,816,1881,0.3160441037486015,2214.3300953670273,909,688,318,200,151,151,14532.949075990513,446.3285923161099,32.56109809272005,0,
2025-01-01,C07,Campaign 7,Search,EU,Desktop,20941,1578,1603,1439,3783,0.37364995909976756,1193.3429802316837,1603,980,553,307,245,245,9439.12370689143,1220.8878811123966,7.731359982286901,0,
2025-01-01,C07,Campaign 7,Search,APAC,Desktop,16453,381,413,410,920,0.3219985236327087,1401.5800855992904,413,305,136,72,57,57,5957.188853527398,629.8215209528465,9.45853492671204,0,
2025-01-01,C07,Campaign 7,Social,US,iOS,26334,1509,1621,1377,2713,0.3927853869076728,2291.592200995625,1621,1175,423,289,208,208,6110.551746145943,1699.770533721845,3.59492744751033,0,
2025-01-01,C07,Campaign 7,Social,UK,iOS,28289,370,350,343,714,0.4772815444620093,1717.692560788133,350,191,94,63,50,50,5997.7885162521925,594.9833543776076,10.080598847216962,0,
2025-01-01,C07,Campaign 7,Social,EU,iOS,26128,1791,1685,1462,3570,0.411456577330539,1886.158602182515,1685,1100,550,286,175,175,13145.299333536512,1871.4224237572344,7.02422882544329,0,
2025-01-01,C07,Campaign 7,Social,APAC,iOS,24062,493,467,378,1169,0.3699342937371118,1442.6027064449568,467,272,100,65,57,57,3374.9333883560644,777.1200430037858,4.342872660073217,0,
2025-01-01,C07,Campaign 7,Social,US,Android,23160,1457,1476,1455,2800,0.3578454031631155,2318.348712745206,1476,1081,425,271,165,165,19164.62335547285,2091.3420181072447,9.163792048140296,0,
2025-01-01,C07,Campaign 7,Social,UK,Android,25569,740,712,690,2068,0.37650733174234724,2013.3603404950247,712,415,171,151,91,91,8336.054756503516,1110.4576724945198,7.506864028214146,0,
2025-01-01,C07,Campaign 7,Social,EU,Android,25720,2046,1873,1664,3127,0.4297256408463558,1613.401848308721,1873,1462,547,355,328,328,8587.317510606503,935.0483888769967,9.183821514221275,0,
2025-01-01,C07,Campaign 7,Social,APAC,Android,16496,808,799,719,1313,0.516051003373267,1651.0910062857604,799,579,348,254,232,232,23603.862057501738,1282.281290350032,18.4077099425341,0,
2025-01-01,C07,Campaign 7,Social,US,Desktop,17421,174,170,149,474,0.4408496117746355,1357.4825950353463,170,98,36,20,14,14,881.9406676917504,297.9947647980892,2.959584435281346,0,
2025-01-01,C07,Campaign 7,Social,UK,Desktop,14372,909,907,780,2061,0.25327724824086517,1704.6647310745716,907,485,251,216,155,155,14461.501661950659,1290.529391788422,11.205867726817008,0,
2025-01-01,C07,Campaign 7,Social,EU,Desktop,22360,1517,1637,1440,2927,0.34018328531234204,1837.3489497106605,1637,1101,534,292,275,275,11404.136905242276,628.4902270355481,18.145289162304262,0,
2025-01-01,C07,Campaign 7,Social,APAC,Desktop,15394,912,917,752,1385,0.21045354245773937,2032.8977910255044,917,716,449,401,277,277,32401.344628503964,942.1849917248314,34.38957838756032,0,
2025-01-01,C07,Campaign 7,Display,US,iOS,21316,268,265,224,610,0.38888290315341095,1181.0784044246539,265,161,101,83,63,63,3470.1603888105983,245.58224331232344,14.13033915647298,0,
